Level,Date and Time,Source,Event ID,Message,Threshold
Error,21-01-2025 16:39:49,Microsoft-Windows-WLAN-AutoConfig,10000,xtensibility odule has failed to start odule ath system mtkihvx dll rror ode,0.8
Information,21-01-2025 01:24:28,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft ower utomate esktop wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,21-01-2025 01:24:27,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft ower utomate esktop,
Information,20-01-2025 22:38:44,Microsoft-Windows-Power-Troubleshooter,1,he system has returned from a low power state leep ime ake ime ake ource ower utton,
Information,20-01-2025 22:38:44,Microsoft-Windows-Kernel-Power,566,he system session has transitioned from to eason nknown oot d,
Information,20-01-2025 22:38:43,Microsoft-Windows-Kernel-Power,130,irmware times uspend tart uspend nd,
Information,20-01-2025 22:38:43,Microsoft-Windows-Kernel-Power,131,irmware times esume ount ull esume verage esume,
Information,20-01-2025 11:14:46,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice pd s for evice nstance { }# with the following status,
Information,20-01-2025 11:14:46,Service Control Manager,7045,service was installed in the system ervice ame ile ystem driver ervice ile ame ystem oot system d sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,20-01-2025 11:14:46,Microsoft-Windows-DriverFrameworks-UserMode,10100,he driver package installation has succeeded,
Information,20-01-2025 11:14:46,Microsoft-Windows-DriverFrameworks-UserMode,10001,he service pd s { de ac c f b a c } was installed t requires framework version or higher,
Information,20-01-2025 11:14:46,Microsoft-Windows-DriverFrameworks-UserMode,10000,driver package which uses user mode driver framework version is being installed on device { }#,
Information,20-01-2025 11:14:46,Microsoft-Windows-WPDClassInstaller,24579,utoplay registration was skipped for device %,
Information,20-01-2025 10:43:56,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice in sb for evice nstance & with the following status,
Information,20-01-2025 10:43:56,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice pd tp for evice nstance & with the following status,
Information,20-01-2025 10:43:56,Microsoft-Windows-DriverFrameworks-UserMode,10002,he service pd tp river {aaae b a a c b d a afb bb } was upgraded t requires framework version or higher,
Information,20-01-2025 10:43:56,Microsoft-Windows-DriverFrameworks-UserMode,10000,driver package which uses user mode driver framework version is being installed on device &,
Warning,20-01-2025 10:43:54,TPM,30,eset and or resume count do not match expected values after hibernate resume,
Information,18-01-2025 12:12:45,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft aint wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,18-01-2025 12:12:45,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft aint,
Information,18-01-2025 12:12:44,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft aint x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,18-01-2025 12:04:58,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft indows lient eb xperience cw n h txyewy ystem pp ata elium ache e a a a d f dat was cleared updating keys and creating modified pages,
Information,17-01-2025 14:47:46,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft creen ketch wekyb d bbwe ystem pp ata elium ache b ae b f c b dat was cleared updating keys and creating modified pages,
Information,16-01-2025 13:01:13,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {b c edf d c ef d ca aa } {b c ede d c ef d ca aa } finished with result x nternal code,
Information,16-01-2025 13:01:13,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {b c edc d c ef d ca aa } {b c edb d c ef d ca aa } finished with result x nternal code,
Information,16-01-2025 13:01:09,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {b c eb d c ef d ca aa } {b c eb d c ef d ca aa } finished with result x nternal code,
Information,16-01-2025 13:00:28,Service Control Manager,7045,service was installed in the system ervice ame p sl ee ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,16-01-2025 11:57:20,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft in pp untime x wekyb d bbwe ystem pp ata elium ache a df e aa be dat was cleared updating keys and creating modified pages,
Information,16-01-2025 11:57:20,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft in pp untime x wekyb d bbwe ystem pp ata elium ser lasses dat was cleared updating keys and creating modified pages,
Information,16-01-2025 11:57:20,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft in pp untime x wekyb d bbwe ystem pp ata elium ser dat was cleared updating keys and creating modified pages,
Warning,15-01-2025 19:57:41,Microsoft-Windows-DNS-Client,1014,ame resolution for the name aluws acer com timed out after none of the configured servers responded lient,
Information,15-01-2025 15:33:21,User32,1074,he process system winlogon exe has initiated the restart of computer on behalf of user for the following reason o title for this reason could be found eason ode x ff hutdown ype restart omment,
Information,15-01-2025 15:33:18,User32,1074,he process xplorer has initiated the restart of computer on behalf of user a skar nikha for the following reason ther nplanned eason ode x hutdown ype restart omment,
Information,15-01-2025 15:27:32,Service Control Manager,7045,service was installed in the system ervice ame p sld ff ce ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,15-01-2025 06:16:06,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft our hone wekyb d bbwe ystem pp ata elium ache da db c aff dat was cleared updating keys and creating modified pages,
Information,15-01-2025 06:14:40,Microsoft-Windows-Kernel-Power,578,he system has detected a system initiated reboot from leeping dle,
Information,15-01-2025 06:14:30,Microsoft-Windows-Kernel-Power,577,he system has prepared for a system initiated reboot from leeping dle,
Information,15-01-2025 05:49:23,Microsoft-Windows-Kernel-General,16,he access history in hive $ in gent cratch ount indows system config was cleared updating keys and creating modified pages,
Information,15-01-2025 05:49:01,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update umulative pdate for indows ersion for x based ystems,
Information,15-01-2025 05:42:24,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update umulative pdate for ramework and for indows version for x,
Information,14-01-2025 20:19:19,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft orporation in pp untime ingleton wekyb d bbwe ystem pp ata elium ache cf db a bff dat was cleared updating keys and creating modified pages,
Information,14-01-2025 20:19:19,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft orporation in pp untime ingleton wekyb d bbwe ystem pp ata elium ser lasses dat was cleared updating keys and creating modified pages,
Information,14-01-2025 20:19:19,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft orporation in pp untime ingleton wekyb d bbwe ystem pp ata elium ser dat was cleared updating keys and creating modified pages,
Warning,14-01-2025 18:27:28,Microsoft-Windows-DNS-Client,1014,ame resolution for the name safebrowsing brave com timed out after none of the configured servers responded lient,
Information,13-01-2025 17:54:46,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config { c d ba ef fc e f} { c d ba ef fc e f} finished with result x nternal code,
Information,13-01-2025 17:54:03,Service Control Manager,7045,service was installed in the system ervice ame p sl e ce ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,12-01-2025 20:50:53,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft utlook or indows wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Warning,12-01-2025 14:32:19,Microsoft-Windows-DNS-Client,1014,ame resolution for the name rr sn cvh kn z googlevideo com timed out after none of the configured servers responded lient,
Warning,12-01-2025 13:32:42,Microsoft-Windows-DistributedCOM,10016,he machine default permission settings do not grant ocal ctivation permission for the erver application with { } and { } to the user from address ocal ost sing running in the application container navailable navailable his security permission can be modified using the omponent ervices administrative tool,
Warning,11-01-2025 16:02:59,Microsoft-Windows-DNS-Client,1014,ame resolution for the name signaler pa clients google com timed out after none of the configured servers responded lient,
Warning,11-01-2025 14:32:00,Microsoft-Windows-DNS-Client,1014,ame resolution for the name play google com timed out after none of the configured servers responded lient,
Information,11-01-2025 12:56:22,Service Control Manager,7045,service was installed in the system ervice ame p sl f a ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Warning,11-01-2025 12:26:04,Microsoft-Windows-DNS-Client,1014,ame resolution for the name mobile events data microsoft com timed out after none of the configured servers responded lient,
Information,11-01-2025 01:08:54,User32,1074,he process system winlogon exe has initiated the power off of computer on behalf of user a skar nikha for the following reason o title for this reason could be found eason ode x ff hutdown ype power off omment,
Information,10-01-2025 17:18:32,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft indows otepad wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,10-01-2025 13:53:19,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {be baeb cd f ef ca aa } {be baea cd f ef ca aa } finished with result x nternal code,
Information,10-01-2025 13:53:19,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {be bae cd f ef ca aa } {be bae cd f ef ca aa } finished with result x nternal code,
Information,10-01-2025 12:50:53,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages cer ncorporated itro ense frkmn z aw ettings settings dat was cleared updating keys and creating modified pages,
Warning,10-01-2025 12:08:03,Microsoft-Windows-DNS-Client,1014,ame resolution for the name config teams microsoft com timed out after none of the configured servers responded lient,
Information,09-01-2025 22:28:24,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft icrosoft ticky otes wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,09-01-2025 09:00:42,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft icrosoft olitaire ollection wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,09-01-2025 09:00:42,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft icrosoft olitaire ollection,
Information,09-01-2025 09:00:41,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft icrosoft olitaire ollection x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,08-01-2025 19:12:37,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft idgets latform untime wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,08-01-2025 19:12:37,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice for evice nstance { } & & & & with the following status,
Information,08-01-2025 19:12:34,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice for evice nstance { } & & & & & with the following status,
Information,08-01-2025 19:12:31,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice for evice nstance & & & & & with the following status,
Information,08-01-2025 19:12:31,Microsoft-Windows-UserPnp,20003,river anagement has concluded the process to add ervice ilterx for evice nstance & & & & & with the following status,
Warning,08-01-2025 19:07:27,Microsoft-Windows-DNS-Client,1014,ame resolution for the name in drive wps com timed out after none of the configured servers responded lient,
Information,08-01-2025 13:57:34,Service Control Manager,7045,service was installed in the system ervice ame p sl e c d ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Warning,08-01-2025 13:23:03,Microsoft-Windows-DNS-Client,1014,ame resolution for the name client wns windows com timed out after none of the configured servers responded lient,
Information,08-01-2025 10:21:03,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft ec ealth wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,08-01-2025 10:21:03,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft ec ealth x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,08-01-2025 10:20:28,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update pdate for indows ecurity platform ersion,
Error,08-01-2025 10:15:12,BTHUSB,17,he local luetooth adapter has failed in an undetermined manner and will not be used he driver has been unloaded,0.8
Warning,08-01-2025 10:15:12,BTHUSB,3,command sent to the adapter has timed out he adapter did not respond,
Warning,08-01-2025 03:41:53,Microsoft-Windows-DNS-Client,1014,ame resolution for the name www msftconnecttest com timed out after none of the configured servers responded lient,
Information,07-01-2025 22:23:58,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {fc ee d c a ef ca aa } {fc ee c c a ef ca aa } finished with result x nternal code,
Information,07-01-2025 22:23:57,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {fc ee a c a ef ca aa } {fc ee c a ef ca aa } finished with result x nternal code,
Information,07-01-2025 21:09:39,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft aint wekyb d bbwe ystem pp ata elium ache cd b f f dat was cleared updating keys and creating modified pages,
Information,07-01-2025 19:18:39,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft aming pp wekyb d bbwe ystem pp ata elium ache eb adb decbb dat was cleared updating keys and creating modified pages,
Information,07-01-2025 19:17:58,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft indows lient eb xperience cw n h txyewy ystem pp ata elium ache c d a e dat was cleared updating keys and creating modified pages,
Warning,02-01-2025 17:59:41,Microsoft-Windows-DNS-Client,1014,ame resolution for the name dcg microsoft com timed out after none of the configured servers responded lient,
Warning,02-01-2025 11:40:50,Microsoft-Windows-DNS-Client,1014,ame resolution for the name www googleapis com timed out after none of the configured servers responded lient,
Warning,02-01-2025 11:40:32,Microsoft-Windows-DNS-Client,1014,ame resolution for the name global telemetry insights video a z com timed out after none of the configured servers responded lient,
Information,01-01-2025 13:57:38,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {ae bc a c fb ef ca aa } {ae bc c fb ef ca aa } finished with result x nternal code,
Information,01-01-2025 13:57:37,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {ae bc c fb ef ca aa } {ae bc c fb ef ca aa } finished with result x nternal code,
Warning,01-01-2025 11:17:26,Microsoft-Windows-DNS-Client,1014,ame resolution for the name drive google com timed out after none of the configured servers responded lient,
Information,01-01-2025 02:33:11,Service Control Manager,7045,service was installed in the system ervice ame p slf e ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Error,01-01-2025 02:13:28,Service Control Manager,7000,he team lient ervice service failed to start due to the following error he service did not respond to the start or control request in a timely fashion,0.8
Error,01-01-2025 02:13:28,Service Control Manager,7009,timeout was reached milliseconds while waiting for the team lient ervice service to connect,0.8
Information,01-01-2025 02:03:32,Microsoft-Windows-Kernel-General,1,he system time has changed to from ime elta ms hange eason ystem time adjusted to the new time zone rocess time urrent time zone bias time is in false ystem time was based on time false,
Information,30-12-2024 16:16:56,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {ae a e c fb ef ca aa } {ae a d c fb ef ca aa } finished with result x nternal code,
Information,30-12-2024 16:16:56,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {ae a b c fb ef ca aa } {ae a a c fb ef ca aa } finished with result x nternal code,
Information,26-12-2024 21:13:12,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {d fd c ef ca aa } {d fc c ef ca aa } finished with result x nternal code,
Information,26-12-2024 21:13:12,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {d fa c ef ca aa } {d f c ef ca aa } finished with result x nternal code,
Warning,26-12-2024 19:52:37,Microsoft-Windows-DNS-Client,1014,ame resolution for the name msedge b tlu dl delivery mp microsoft com timed out after none of the configured servers responded lient,
Information,25-12-2024 21:00:26,Microsoft-Windows-Kernel-Power,566,he system session has transitioned from to eason nput id oot d,
Error,25-12-2024 12:40:42,Tcpip,4199,he system detected an address conflict for address with the system having network hardware address etwork operations on this system may be disrupted as a result,0.8
Warning,25-12-2024 12:38:33,Microsoft-Windows-DNS-Client,1014,ame resolution for the name us xmpp zoom us timed out after none of the configured servers responded lient,
Warning,24-12-2024 23:21:03,Microsoft-Windows-DNS-Client,1014,ame resolution for the name us web zoom us timed out after none of the configured servers responded lient,
Information,24-12-2024 22:34:10,Service Control Manager,7045,service was installed in the system ervice ame p sl e fb ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,24-12-2024 20:04:43,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft indows ound ecorder wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,24-12-2024 20:04:41,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows ound ecorder x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,23-12-2024 12:58:03,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {d caa bc ef ca aa } {d caa bc ef ca aa } finished with result x nternal code,
Information,23-12-2024 12:58:03,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {d caa e bc ef ca aa } {d caa d bc ef ca aa } finished with result x nternal code,
Warning,23-12-2024 09:17:52,Microsoft-Windows-DNS-Client,1014,ame resolution for the name android clients google com timed out after none of the configured servers responded lient,
Information,22-12-2024 23:34:04,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {d ca bc ef ca aa } {d ca bc ef ca aa } finished with result x nternal code,
Information,22-12-2024 23:32:39,Service Control Manager,7045,service was installed in the system ervice ame p sl ea ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,22-12-2024 23:27:47,Service Control Manager,7045,service was installed in the system ervice ame p sl efd ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Warning,22-12-2024 22:46:30,Microsoft-Windows-DNS-Client,1014,ame resolution for the name clientservices googleapis com timed out after none of the configured servers responded lient,
Warning,21-12-2024 21:50:34,Microsoft-Windows-DNS-Client,1014,ame resolution for the name vod dash pv amazon fastly edge com timed out after none of the configured servers responded lient,
Warning,21-12-2024 21:00:15,Microsoft-Windows-DNS-Client,1014,ame resolution for the name unagi amazon com timed out after none of the configured servers responded lient,
Warning,21-12-2024 20:31:16,Microsoft-Windows-DNS-Client,1014,ame resolution for the name m s ll dash row aiv cdn net timed out after none of the configured servers responded lient,
Warning,21-12-2024 18:54:02,Microsoft-Windows-DNS-Client,1014,ame resolution for the name avatar qwps com timed out after none of the configured servers responded lient,
Warning,21-12-2024 18:51:07,Microsoft-Windows-DNS-Client,1014,ame resolution for the name chromewebstore googleapis com timed out after none of the configured servers responded lient,
Warning,18-12-2024 12:52:14,Microsoft-Windows-DNS-Client,1014,ame resolution for the name wdcp microsoft com timed out after none of the configured servers responded lient,
Warning,18-12-2024 12:49:51,Microsoft-Windows-DNS-Client,1014,ame resolution for the name chrome cloudflare dns com timed out after none of the configured servers responded lient,
Warning,18-12-2024 12:46:22,Microsoft-Windows-DNS-Client,1014,ame resolution for the name www googletagmanager com timed out after none of the configured servers responded lient,
Warning,18-12-2024 12:46:17,Microsoft-Windows-DNS-Client,1014,ame resolution for the name assets msn com timed out after none of the configured servers responded lient,
Warning,18-12-2024 12:45:38,Microsoft-Windows-DNS-Client,1014,ame resolution for the name appuws acer com timed out after none of the configured servers responded lient,
Warning,18-12-2024 12:43:40,Microsoft-Windows-DNS-Client,1014,ame resolution for the name ctldl windowsupdate com timed out after none of the configured servers responded lient,
Warning,18-12-2024 12:43:36,Microsoft-Windows-DNS-Client,1014,ame resolution for the name gfwsl geforce com timed out after none of the configured servers responded lient,
Information,17-12-2024 22:39:55,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages wpsappext km wtz rh me ystem pp ata elium ache f c f ae dat was cleared updating keys and creating modified pages,
Information,17-12-2024 12:57:34,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {ef db a ba e ef ca aa } {ef db ba e ef ca aa } finished with result x nternal code,
Information,17-12-2024 12:57:34,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {ef db ba e ef ca aa } {ef db ba e ef ca aa } finished with result x nternal code,
Information,15-12-2024 13:11:43,Service Control Manager,7045,service was installed in the system ervice ame p sl cf f f ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,14-12-2024 20:54:09,Microsoft-Windows-UserModePowerService,12,rocess rogram iles indows pps cer ncorporated itro ense x frkmn z aw in itro ense exe process reset policy scheme from { b f f ff bb df e} to { c e fda e bf a a a e a c c},
Information,14-12-2024 20:54:09,Microsoft-Windows-UserModePowerService,12,rocess rogram iles indows pps cer ncorporated itro ense x frkmn z aw in itro ense exe process reset policy scheme from {a fab bc f f b a} to { b f f ff bb df e},
Information,14-12-2024 20:54:08,Microsoft-Windows-UserModePowerService,12,rocess rogram iles indows pps cer ncorporated itro ense x frkmn z aw in itro ense exe process reset policy scheme from { c e fda e bf a a a e a c c} to {a fab bc f f b a},
Information,14-12-2024 19:14:40,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {ef d ba e ef ca aa } {ef d ba e ef ca aa } finished with result x nternal code,
Information,14-12-2024 19:14:40,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {ef d ba e ef ca aa } {ef d f ba e ef ca aa } finished with result x nternal code,
Error,14-12-2024 18:56:08,Microsoft-Windows-WER-SystemErrorReporting,1001,he computer has rebooted from a bugcheck he bugcheck was x x x x xfffff d c a dump was saved in inidump dmp eport d e da a c e c f,0.8
Error,14-12-2024 18:55:51,volmgr,162,ump file generation succeded,0.8
Warning,14-12-2024 18:52:24,Microsoft-Windows-Resource-Exhaustion-Detector,2004,indows successfully diagnosed a low virtual memory condition he following programs consumed the most virtual memory python exe consumed bytes brave exe consumed bytes and ode exe consumed bytes,
Warning,14-12-2024 18:11:54,Microsoft-Windows-Resource-Exhaustion-Detector,2004,indows successfully diagnosed a low virtual memory condition he following programs consumed the most virtual memory python exe consumed bytes brave exe consumed bytes and chrome exe consumed bytes,
Warning,14-12-2024 17:42:02,Microsoft-Windows-DNS-Client,1014,ame resolution for the name t ring fallbacks msedge net timed out after none of the configured servers responded lient,
Information,14-12-2024 17:35:51,Application Popup,26,pplication popup indows ut of irtual emory our system is low on virtual memory o ensure that indows runs properly increase the size of your virtual memory paging file or more information see elp,
Information,14-12-2024 16:54:08,Application Popup,26,pplication popup indows irtual emory inimum oo ow our system is low on virtual memory indows is increasing the size of your virtual memory paging file uring this process memory requests for some applications may be denied or more information see elp,
Warning,14-12-2024 14:02:42,Microsoft-Windows-DNS-Client,1014,ame resolution for the name e whatsapp net timed out after none of the configured servers responded lient,
Warning,14-12-2024 14:02:12,Microsoft-Windows-DNS-Client,1014,ame resolution for the name rr sn ci gup cvhe googlevideo com timed out after none of the configured servers responded lient,
Warning,14-12-2024 13:35:59,Microsoft-Windows-DNS-Client,1014,ame resolution for the name kv prod do dsp mp microsoft com timed out after none of the configured servers responded lient,
Information,14-12-2024 13:18:50,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft une ideo x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,13-12-2024 23:40:34,Service Control Manager,7045,service was installed in the system ervice ame c fee ecurity can omponent ost ervice ervice ile ame rogram iles x c fee ecurity can c vc exe ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Warning,13-12-2024 22:08:13,Microsoft-Windows-DNS-Client,1014,ame resolution for the name rr sn ci gup h d googlevideo com timed out after none of the configured servers responded lient,
Warning,13-12-2024 22:07:55,Microsoft-Windows-DNS-Client,1014,ame resolution for the name mtalk google com timed out after none of the configured servers responded lient,
Warning,13-12-2024 22:02:28,Microsoft-Windows-DNS-Client,1014,ame resolution for the name in account wps com timed out after none of the configured servers responded lient,
Warning,13-12-2024 20:11:35,Microsoft-Windows-DNS-Client,1014,ame resolution for the name tlu dl delivery mp microsoft com timed out after none of the configured servers responded lient,
Information,13-12-2024 19:56:42,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft indows hotos,
Information,13-12-2024 19:56:41,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows hotos x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,13-12-2024 19:52:56,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft indows otepad,
Information,13-12-2024 19:52:56,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows otepad x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,13-12-2024 19:52:20,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft indows larms wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,13-12-2024 19:52:19,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows larms x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,13-12-2024 19:48:38,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft indows alculator wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,13-12-2024 19:48:37,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows alculator x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,13-12-2024 19:11:21,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft utlook or indows wekyb d bbwe ystem pp ata elium ache dfdbab dat was cleared updating keys and creating modified pages,
Information,13-12-2024 00:50:55,User32,1074,he process explorer exe has initiated the power off of computer on behalf of user a skar nikha for the following reason ther nplanned eason ode x hutdown ype power off omment,
Information,12-12-2024 23:42:18,Service Control Manager,7045,service was installed in the system ervice ame p sld ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,12-12-2024 22:20:30,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft indows otepad wekyb d bbwe ystem pp ata elium ache c e dat was cleared updating keys and creating modified pages,
Information,12-12-2024 22:06:02,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update dvanced icro evices nc adeon oftware,
Information,12-12-2024 22:05:58,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages dvanced icro evices nc adeon oftware x a xs nr m ctivation tore dat was cleared updating keys and creating modified pages,
